,Site_ID,Name,State,City,ARP_Latitude,ARP_Longitude,NPIAS_Category
1766,09515.1*A,Gratiot Community,Michigan,Alma,43.322138888888894,-84.68794444444445,Reliever
1768,09863.*A,Greenville Muni,Michigan,Greenville,43.14213888888889,-85.2538611111111,Reliever
1769,09746.*A,Grosse Ile Muni,Michigan,Detroit/Grosse Ile,42.09907777777778,-83.16146944444445,Reliever
1771,09888.*A,Harbor Springs,Michigan,Harbor Springs,45.42547222222222,-84.91347222222223,Reliever
1773,09903.*A,Hastings,Michigan,Hastings,42.66330555555555,-85.34575277777778,Reliever
1775,09923.1*A,Hillsdale Muni,Michigan,Hillsdale,41.921302777777775,-84.58669722222221,Reliever
1776,09881.*A,Houghton County Meml,Michigan,Hancock,47.168416666666666,-88.48906944444444,Non-Hub
1779,09532.*A,Huron County Meml,Michigan,Bad Axe,43.78022222222222,-82.98541666666667,Reliever
1780,09959.*A,Ionia County,Michigan,Ionia,42.93792777777777,-85.06057222222222,Reliever
1783,10092.*A,Jack Barstow,Michigan,Midland,43.66291666666667,-84.26130555555555,Reliever
1784,09977.*A,Jackson County-Reynolds Fld,Michigan,Jackson,42.260444444444445,-84.46213888888889,Reliever
1785,09551.*A,James Clements Muni,Michigan,Bay City,43.54694444444444,-83.89547222222222,Reliever
1786,10160.*A,Jerry Tyler Meml,Michigan,Niles,41.83588888888889,-86.22516666666667,Reliever
1787,09986.*A,Kalamazoo/Battle Creek Intl,Michigan,Kalamazoo,42.23438888888889,-85.55155555555555,Non-Hub
1789,10361.*A,Kirsch Muni,Michigan,Sturgis,41.813288888888884,-85.43896111111111,Reliever
1791,10005.*A,Lakeview-Griffith Fld,Michigan,Lakeview,43.45225,-85.26463888888888,Reliever
1792,09501.*A,Lenawee County,Michigan,Adrian,41.867675,-84.07730555555555,Reliever
1793,09943.*A,Livingston County Spencer J Hardy,Michigan,Howell,42.62942777777778,-83.98219444444445,Reliever
1796,10154.*A,Luce County,Michigan,Newberry,46.311,-85.45716666666667,Reliever
1797,10313.*A,Mackinac County,Michigan,St Ignace,45.891444444444446,-84.73813888888888,Reliever
1798,10037.*A,Mackinac Island,Michigan,Mackinac Island,45.864983333333335,-84.63709444444446,Reliever
1800,10049.*A,Manistee County-Blacker,Michigan,Manistee,44.27247222222222,-86.24688888888889,Reliever
1801,10062.11*A,Marlette Township,Michigan,Marlette,43.31183333333333,-83.09091944444444,Reliever
1802,10034.*A,Mason County,Michigan,Ludington,43.96252777777778,-86.40791666666668,Reliever
1803,10073.*A,Mason Jewett Fld,Michigan,Mason,42.565777777777775,-84.42319444444445,Reliever
1804,10299.*A,Mbs Intl,Michigan,Saginaw,43.53292777777778,-84.07963611111111,Non-Hub
1806,10083.*A,Menominee Rgnl,Michigan,Menominee,45.12668888888889,-87.63854166666667,Reliever
1807,10121.*A,Mount Pleasant Muni,Michigan,Mount Pleasant,43.62163888888889,-84.73730555555555,Reliever
1808,10127.*A,Muskegon County,Michigan,Muskegon,43.16767222222222,-86.2354388888889,Non-Hub
1810,10232.*A,Oakland County Intl,Michigan,Pontiac,42.66563611111111,-83.42050555555556,Reliever
1811,10157.*A,Oakland Southwest,Michigan,New Hudson,42.503125,-83.62370277777777,Reliever
1812,10382.2*A,Oakland/Troy,Michigan,Troy,42.542944444444444,-83.17788888888889,Reliever
1813,09901.*A,Oceana County,Michigan,Hart/Shelby,43.64163333333333,-86.32906666666666,Reliever
1814,10185.*A,Ontonagon County - Schuster Fld,Michigan,Ontonagon,46.84546944444445,-89.36709166666667,Reliever
1815,10100.*A,Oscoda County Dennis Kauffman Meml,Michigan,Mio,44.67483333333333,-84.12204166666666,Reliever
1816,10193.*A,Oscoda-Wurtsmith,Michigan,Oscoda,44.451527777777784,-83.39416666666668,Reliever
1817,10202.*A,Owosso Community,Michigan,Owosso,42.99297222222222,-84.13850000000001,Reliever
1818,09509.*A,Padgham Fld,Michigan,Allegan,42.53043611111111,-85.82377777777778,Reliever
1819,10349.*A,Paul C Miller-Sparta,Michigan,Sparta,43.12743888888889,-85.67913055555556,Reliever
1820,10218.*A,Pellston Rgnl/Emmet County,Michigan,Pellston,45.57091666666667,-84.79672222222221,Non-Hub
1822,10280.*A,Presque Isle County,Michigan,Rogers City,45.40708333333333,-83.8128611111111,Reliever
1824,09581.*A,Roben-Hood,Michigan,Big Rapids,43.72263888888889,-85.50405555555555,Reliever
1825,10283.*A,Romeo State,Michigan,Romeo,42.79633333333333,-82.97426111111112,Reliever
1827,09937.*A,Roscommon County - Blodgett Meml,Michigan,Houghton Lake,44.35986944444445,-84.66948333333333,Reliever
1828,10298.*A,Saginaw County H W Browne,Michigan,Saginaw,43.43336111111111,-83.86230555555555,Reliever
1829,10323.1*A,Sandusky City,Michigan,Sandusky,43.45563611111111,-82.84178055555554,Reliever
1831,10064.02*A,Sawyer Intl,Michigan,Marquette,46.349158333333335,-87.39637222222223,Non-Hub
1832,10052.*A,Schoolcraft County,Michigan,Manistique,45.97463888888889,-86.17183333333334,Reliever
1835,10343.*A,South Haven Area Rgnl,Michigan,South Haven,42.351333333333336,-86.25574444444445,Reliever
1836,09566.*A,Southwest Michigan Rgnl,Michigan,Benton Harbor,42.12838055555556,-86.42488055555556,Reliever
1838,10235.1*A,St Clair County Intl,Michigan,Port Huron,42.91097222222222,-82.52886111111111,Reliever
1841,10377.*A,Three Rivers Muni Dr Haines,Michigan,Three Rivers,41.95975,-85.59305555555555,Reliever
1842,09623.*A,Tuscola Area,Michigan,Caro,43.45886111111111,-83.44544444444445,Reliever
1845,10438.1*A,West Branch Community,Michigan,West Branch,44.244816666666665,-84.17980833333334,Reliever
1846,09925.*A,West Michigan Rgnl,Michigan,Holland,42.74277777777778,-86.10783333333333,Reliever
1847,09614.*A,Wexford County,Michigan,Cadillac,44.275333333333336,-85.41891666666668,Reliever
1848,10442.*A,White Cloud,Michigan,White Cloud,43.55984722222222,-85.77415277777777,Reliever
1849,09750.*A,Willow Run,Michigan,Detroit,42.240027777777776,-83.53088888888888,Reliever
1851,10821.02*A,Airlake,Minnesota,Minneapolis,44.62786111111111,-93.22808333333333,Reliever
1852,10505.*A,Aitkin Muni-Steve Kurtz Fld,Minnesota,Aitkin,46.54846111111111,-93.67663333333334,Reliever
1853,10509.*A,Albert Lea Muni,Minnesota,Albert Lea,43.68131388888889,-93.36814722222222,Reliever
1854,10827.2*A,Anoka County-Blaine (Janes Fld),Minnesota,Minneapolis,45.144888888888886,-93.21019444444445,Reliever
1856,10524.*A,Austin Muni,Minnesota,Austin,43.662638888888885,-92.93291666666667,Reliever
1859,10535.*A,Baudette Intl,Minnesota,Baudette,48.730250000000005,-94.61105555555555,Reliever
1860,10546.*A,Bemidji Rgnl,Minnesota,Bemidji,47.51072222222222,-94.93472222222222,Non-Hub
1861,10551.1*A,Benson Muni,Minnesota,Benson,45.33191666666667,-95.65058333333334,Reliever
1864,10569.*A,Blue Earth Muni,Minnesota,Blue Earth,43.59536111111111,-94.0928611111111,Reliever
1866,10576.*A,Brainerd Lakes Rgnl,Minnesota,Brainerd,46.404222222222224,-94.13380555555557,Non-Hub
1868,10605.*A,Buffalo Muni,Minnesota,Buffalo,45.158833333333334,-93.84330555555555,Reliever
1869,10612.2*A,Cambridge Muni,Minnesota,Cambridge,45.557494444444444,-93.26418333333334,Reliever
1870,10512.*A,Chandler Fld,Minnesota,Alexandria,45.866305555555556,-95.39466666666668,Reliever
1872,10623.*A,Cloquet Carlton County,Minnesota,Cloquet,46.70111111111111,-92.50355555555555,Reliever
1873,10635.*A,Cook Muni,Minnesota,Cook,47.82228055555556,-92.689525,Reliever
1874,10642.*A,Crookston Muni Kirkwood Fld,Minnesota,Crookston,47.841655555555555,-96.62145277777778,Reliever
1875,10821.*A,Crystal,Minnesota,Minneapolis,45.06246944444444,-93.35396666666666,Reliever
1876,10650.*A,Detroit Lakes-Wething Fld,Minnesota,Detroit Lakes,46.82304722222223,-95.8827861111111,Reliever
1877,10651.*A,Dodge Center,Minnesota,Dodge Center,44.01799444444444,-92.83161944444444,Reliever
1878,10653.*A,Duluth Intl,Minnesota,Duluth,46.84206944444445,-92.19323611111112,Non-Hub
1880,10665.*A,Elbow Lake Muni - Pride Of The Prairie,Minnesota,Elbow Lake,45.98616666666667,-95.98575,Reliever
1881,10668.01*A,Ely Muni,Minnesota,Ely,47.82401388888889,-91.82931944444444,Reliever
1882,10677.*A,Eveleth-Virginia Muni,Minnesota,Eveleth,47.424166666666665,-92.49655555555556,Reliever
1883,10684.*A,Fairmont Muni,Minnesota,Fairmont,43.64394444444444,-94.41561111111112,Reliever
1884,10749.*A,Falls Intl-Einarson Fld,Minnesota,International Falls,48.56558333333333,-93.40216666666667,Non-Hub
1885,10689.*A,Faribault Muni-Liz Wall Strohfus Fld,Minnesota,Faribault,44.328969444444446,-93.313075,Reliever
1886,10692.*A,Fergus Falls Muni-Einar Mickelson Fld,Minnesota,Fergus Falls,46.284388888888884,-96.15669444444445,Reliever
1888,10919.5*A,Fillmore County,Minnesota,Preston,43.67675,-92.17975,Reliever
1889,10827.*A,Flying Cloud,Minnesota,Minneapolis,44.8275,-93.45858333333334,Reliever
1891,10696.*A,Fosston Muni-Anderson Fld,Minnesota,Fosston,47.592819444444444,-95.7735,Reliever
1892,10706.7*A,Glencoe Muni,Minnesota,Glencoe,44.756005555555554,-94.08146111111111,Reliever
1893,10707.*A,Glenwood Muni,Minnesota,Glenwood,45.64383055555555,-95.32045,Reliever
1894,10713.4*A,Grand Marais/Cook County,Minnesota,Grand Marais,47.83843055555556,-90.38457777777778,Reliever
1895,10716.*A,Grand Rapids/Itasca County-Gordon Newstrom Fld,Minnesota,Grand Rapids,47.20928333333334,-93.50994444444444,Reliever
1898,10733.1*A,Hallock Muni,Minnesota,Hallock,48.75273055555556,-96.94300277777778,Reliever
1899,10734.8*A,Hawley Muni,Minnesota,Hawley,46.88377777777778,-96.3506111111111,Reliever
1900,10736.*A,Hector Muni,Minnesota,Hector,44.73116666666667,-94.71373611111112,Reliever
1904,10610.*A,Houston County,Minnesota,Caledonia,43.596358333333335,-91.50394722222222,Reliever
1905,10746.2*A,Hutchinson Muni-Butler Fld,Minnesota,Hutchinson,44.85988888888889,-94.3825,Reliever
1907,10753.*A,Jackson Muni,Minnesota,Jackson,43.65013888888889,-94.98658333333333,Reliever
1909,10806.*A,Lac Qui Parle County,Minnesota,Madison,44.98643611111111,-96.17785833333333,Reliever
1910,10973.*A,Lake Elmo,Minnesota,St Paul,44.99749166666667,-92.85568055555555,Reliever
1911,10780.*A,Le Sueur Muni,Minnesota,Le Sueur,44.440888888888885,-93.91584722222223,Reliever
1912,10786.01*A,Litchfield Muni,Minnesota,Litchfield,45.09713888888889,-94.50725,Reliever
1913,10793.*A,Little Falls/Morrison County-Lindbergh Fld,Minnesota,Little Falls,45.949416666666664,-94.34705555555556,Reliever
1915,10798.1*A,Longville Muni,Minnesota,Longville,46.98990833333333,-94.20363333333334,Reliever
1916,10807.5*A,Mahnomen County,Minnesota,Mahnomen,47.260505555555554,-95.92808611111111,Reliever
1917,10812.1*A,Mankato Rgnl,Minnesota,Mankato,44.22277777777778,-93.91930555555557,Reliever
1920,10824.*A,Minneapolis-St Paul Intl/Wold-Chamberlain,Minnesota,Minneapolis,44.881972222222224,-93.22177777777777,Large
1921,10832.*A,Montevideo-Chippewa County,Minnesota,Montevideo,44.96919444444445,-95.71038888888889,Reliever
1922,10836.51*A,Moorhead Muni,Minnesota,Moorhead,46.83927777777778,-96.66402777777779,Reliever
1923,10837.*A,Moose Lake Carlton County,Minnesota,Moose Lake,46.41861111111111,-92.80477777777777,Reliever
1924,10838.*A,Mora Muni,Minnesota,Mora,45.89189722222222,-93.27295,Reliever
1925,10842.*A,Morris Muni - Charlie Schmidt Fld,Minnesota,Morris,45.56599444444444,-95.96719444444444,Reliever
1926,10615.2*A,Myers Fld,Minnesota,Canby,44.7295,-96.26602777777778,Reliever
1927,10869.*A,New Ulm Muni,Minnesota,New Ulm,44.31838611111112,-94.50164444444444,Reliever
1931,10883.11*A,Orr Rgnl,Minnesota,Orr,48.01591666666667,-92.85605555555556,Reliever
1932,10885.*A,Ortonville Muni-Martinson Fld,Minnesota,Ortonville,45.30413055555555,-96.42460833333334,Reliever
1933,10890.*A,Owatonna Degner Rgnl,Minnesota,Owatonna,44.122952777777776,-93.25882777777778,Reliever
1934,10894.*A,Park Rapids Muni-Konshok Fld,Minnesota,Park Rapids,46.901202777777776,-95.07310555555556,Reliever
1935,10899.*A,Paynesville Muni,Minnesota,Paynesville,45.37206388888889,-94.744725,Reliever
1938,10910.5*A,Pine River Rgnl,Minnesota,Pine River,46.72478888888889,-94.3817,Reliever
1940,10912.*A,Pipestone Muni,Minnesota,Pipestone,43.98213055555556,-96.30040833333334,Reliever
1941,10922.1*A,Princeton Muni,Minnesota,Princeton,45.55986111111111,-93.60822222222221,Reliever
1942,10802.2*A,Quentin Aanenson Fld,Minnesota,Luverne,43.616769444444444,-96.21773611111111,Reliever
1943,10737.*A,Range Rgnl,Minnesota,Hibbing,47.386583333333334,-92.83897222222221,Non-Hub
1945,10934.*A,Red Wing Rgnl,Minnesota,Red Wing,44.58936111111112,-92.48497222222223,Reliever
1946,10938.*A,Redwood Falls Muni,Minnesota,Redwood Falls,44.54688888888889,-95.082,Reliever
1948,11029.9*A,Richard B Helgeson,Minnesota,Two Harbors,47.04913888888888,-91.74522222222222,Reliever
1949,10950.1*A,Rochester Intl,Minnesota,Rochester,43.908277777777776,-92.50002777777777,Non-Hub
1950,10955.1*A,Roseau Muni/Rudy Billberg Fld,Minnesota,Roseau,48.85625,-95.69694444444445,Reliever
1951,10958.9*A,Rush City Rgnl,Minnesota,Rush City,45.697155555555554,-92.952175,Reliever
1952,10959.1*A,Rushford Muni-Robert W Bunke Fld,Minnesota,Rushford,43.815825,-91.83009444444444,Reliever
1953,10984.*A,Sauk Centre Muni,Minnesota,Sauk Centre,45.70660277777778,-94.93324722222222,Reliever
1954,10655.*A,Sky Harbor,Minnesota,Duluth,46.722122222222225,-92.04438611111111,Reliever
1957,11001.*A,South St Paul Muni-Richard E Fleming Fld,Minnesota,South St Paul,44.85713888888889,-93.03286111111112,Reliever
1958,10815.*A,Southwest Minnesota Rgnl Marshall/Ryan Fld,Minnesota,Marshall,44.45172222222222,-95.82441666666666,Reliever
1959,11003.12*A,Springfield Muni,Minnesota,Springfield,44.23105555555556,-94.99891666666667,Reliever
1960,11011.*A,Staples Muni,Minnesota,Staples,46.38088055555556,-94.80660277777777,Reliever
1962,10962.1*A,St Cloud Rgnl,Minnesota,St Cloud,45.54622222222222,-94.05938888888889,Non-Hub
1964,10967.1*A,St James Muni,Minnesota,St James,43.98635277777778,-94.557975,Reliever
1965,10974.*A,St Paul Downtown Holman Fld,Minnesota,St Paul,44.93462222222222,-93.06034166666666,Reliever
1966,11024.*A,Thief River Falls Rgnl,Minnesota,Thief River Falls,48.06567777777777,-96.18499444444444,Reliever
1967,10797.3*A,Todd Fld,Minnesota,Long Prairie,45.897594444444444,-94.87362222222221,Reliever
1968,11028.4*A,Tower Muni,Minnesota,Tower,47.818155555555556,-92.28606666666667,Reliever
1969,11028.5*A,Tracy Muni,Minnesota,Tracy,44.24923888888889,-95.60723055555555,Reliever
1971,11047.01*A,Wadena Muni,Minnesota,Wadena,46.44994444444444,-95.21083333333334,Reliever
1972,11051.*A,Walker Muni,Minnesota,Walker,47.159480555555554,-94.64534722222223,Reliever
1974,11053.*A,Warroad Intl Meml,Minnesota,Warroad,48.94147222222222,-95.34847222222221,Reliever
1975,11055.1*A,Waseca Muni,Minnesota,Waseca,44.07347222222223,-93.55294444444444,Reliever
1978,11072.*A,Wheaton Muni,Minnesota,Wheaton,45.78050555555556,-96.54379722222222,Reliever
1979,11082.01*A,Willmar Muni-John L Rice Fld,Minnesota,Willmar,45.11702777777778,-95.12933333333332,Reliever
1980,11088.2*A,Windom Muni,Minnesota,Windom,43.91341111111111,-95.1094,Reliever
1981,11098.*A,Winona Muni-Max Conrad Fld,Minnesota,Winona,44.07961111111111,-91.71163055555556,Reliever
1982,11098.2*A,Winsted Muni,Minnesota,Winsted,44.94996388888889,-94.06691666666666,Reliever
1983,11104.*A,Worthington Muni,Minnesota,Worthington,43.655055555555556,-95.57919444444444,Reliever
1985,11733.1*A,A Paul Vance Fredericktown Rgnl,Missouri,Fredericktown,37.60563888888889,-90.28747222222222,Reliever
1989,11553.1*A,Bolivar Muni,Missouri,Bolivar,37.59610555555556,-93.34769722222222,Reliever
1992,11564.*A,Bowling Green Muni,Missouri,Bowling Green,39.36991666666667,-91.21927777777778,Reliever
1993,11568.*A,Branson West Muni - Emerson Fld,Missouri,Branson West,36.698499999999996,-93.40225000000001,Reliever
1995,11582.9*A,Butler Meml,Missouri,Butler,38.28977777777778,-94.34013888888889,Reliever
1996,11584.*A,Cabool Meml,Missouri,Cabool,37.132444444444445,-92.08397222222222,Reliever
1997,11586.6*A,Camdenton Meml-Lake Rgnl,Missouri,Camdenton,37.97397222222222,-92.69119444444445,Reliever
1998,11587.*A,Cameron Meml,Missouri,Cameron,39.727555555555554,-94.27638888888889,Reliever
2000,11605.*A,Cape Girardeau Rgnl,Missouri,Cape Girardeau,37.22530555555556,-89.57074999999999,Reliever
2002,11621.*A,Caruthersville Meml,Missouri,Caruthersville,36.16911111111111,-89.67647222222223,Reliever
2003,11624.5*A,Cassville Muni,Missouri,Cassville,36.69741666666666,-93.90052777777778,Reliever
2004,11816.*A,Charles B Wheeler Downtown,Missouri,Kansas City,39.12294444444444,-94.59283333333333,Reliever
2005,11638.*A,Chillicothe Muni,Missouri,Chillicothe,39.782016666666664,-93.49623611111112,Reliever
2006,11648.11*A,Clinton Rgnl,Missouri,Clinton,38.3547,-93.67918611111112,Reliever
2007,11651.1*A,Columbia Rgnl,Missouri,Columbia,38.81733333333334,-92.21802777777778,Non-Hub
2008,11969.7*A,County Meml,Missouri,New Madrid,36.53530555555555,-89.59972222222221,Reliever
2010,11667.2*A,Cuba Muni,Missouri,Cuba,38.06877222222222,-91.42885833333334,Reliever
2011,11678.*A,Dexter Muni,Missouri,Dexter,36.775416666666665,-89.94125000000001,Reliever
2013,11698.9*A,Eldon Model Airpark,Missouri,Eldon,38.361583333333336,-92.57131666666666,Reliever
2015,11738.*A,Elton Hensley Meml,Missouri,Fulton,38.83811111111111,-92.00258333333333,Reliever
2017,11717.2*A,Farmington Rgnl,Missouri,Farmington,37.76102777777778,-90.42861111111111,Reliever
2018,11861.*A,Floyd W Jones Lebanon,Missouri,Lebanon,37.64833333333333,-92.65244444444446,Reliever
2021,12155.*A,Gould Peterson Muni,Missouri,Tarkio,40.44593611111111,-95.36730277777777,Reliever
2022,11985.8*A,Grand Glaize-Osage Beach,Missouri,Osage Beach,38.11044444444445,-92.68055555555556,Reliever
2023,11765.*A,Hannibal Rgnl,Missouri,Hannibal,39.72516666666667,-91.44386111111112,Reliever
2025,11778.61*A,Higginsville Industrial Muni,Missouri,Higginsville,39.07244444444445,-93.67736111111111,Reliever
2027,11786.*A,Houston Meml,Missouri,Houston,37.330222222222226,-91.97316666666667,Reliever
2028,11808.*A,Jefferson City Meml,Missouri,Jefferson City,38.59117222222223,-92.15614444444445,Reliever
2029,11530.1*A,Jerry Sumners Sr Aurora Muni,Missouri,Aurora,36.96230555555556,-93.69533333333334,Reliever
2030,11561.01*A,Jesse Viertel Meml,Missouri,Boonville,38.94672222222222,-92.68266666666668,Reliever
2031,11810.*A,Joplin Rgnl,Missouri,Joplin,37.153169444444444,-94.49880833333333,Non-Hub
2033,11816.6*A,Kansas City Intl,Missouri,Kansas City,39.29761111111111,-94.71388888888889,Medium
2034,11822.*A,Kennett Meml,Missouri,Kennett,36.225861111111115,-90.03664166666667,Reliever
2035,11834.*A,Kirksville Rgnl,Missouri,Kirksville,40.093472222222225,-92.54491666666667,Reliever
2036,11858.*A,Lamar Muni,Missouri,Lamar,37.48597222222222,-94.312,Reliever
2037,11773.*A,Lawrence Smith Meml,Missouri,Harrisonville,38.610194444444446,-94.34352777777778,Reliever
2038,11814.6*A,Lee C Fine Meml,Missouri,Kaiser/Lake Ozark,38.09602777777778,-92.54947222222222,Reliever
2039,11861.6*A,Lee'S Summit Muni,Missouri,Lee'S Summit,38.959097222222226,-94.37189444444444,Reliever
2040,11936.*A,Lewis County Rgnl,Missouri,Monticello,40.12917777777778,-91.67826944444445,Reliever
2042,11884.*A,Macon-Fower Meml,Missouri,Macon,39.72980555555556,-92.45672222222223,Reliever
2043,11888.*A,Malden Rgnl,Missouri,Malden,36.59820555555556,-89.99254722222223,Reliever
2045,11906.*A,Marshall Meml Muni,Missouri,Marshall,39.0955,-93.20280555555556,Reliever
2046,11919.11*A,Memphis Meml,Missouri,Memphis,40.44725,-92.22694444444444,Reliever
2047,11921.*A,Mexico Meml,Missouri,Mexico,39.15751111111111,-91.81826388888888,Reliever
2049,11943.*A,Midwest Ntl Air Center,Missouri,Mosby,39.33250833333334,-94.30964722222222,Reliever
2051,11933.1*A,Monett Rgnl,Missouri,Monett,36.90622222222222,-94.01275,Reliever
2052,11950.11*A,Mountain Grove Meml,Missouri,Mountain Grove,37.12086111111111,-92.31010555555555,Reliever
2053,11951.*A,Mountain View,Missouri,Mountain View,36.99283333333334,-91.71447222222223,Reliever
2055,11956.1*A,Neosho Hugh Robinson,Missouri,Neosho,36.810805555555554,-94.39169444444445,Reliever
2056,11959.*A,Nevada Muni,Missouri,Nevada,37.85247777777778,-94.30460833333333,Reliever
2057,11579.*A,North Central Missouri Rgnl,Missouri,Brookfield,39.77136111111111,-93.01277777777777,Reliever
2058,11914.*A,Northwest Missouri Rgnl,Missouri,Maryville,40.35329166666667,-94.91663611111112,Reliever
2059,11930.*A,Omar N Bradley,Missouri,Moberly,39.46341666666667,-92.4263888888889,Reliever
2060,12005.*A,Perryville Rgnl,Missouri,Perryville,37.86866666666667,-89.86213888888888,Reliever
2061,12007.11*A,Piedmont Muni,Missouri,Piedmont,37.12613888888889,-90.71352777777778,Reliever
2062,12023.*A,Poplar Bluff Rgnl Business,Missouri,Poplar Bluff,36.773944444444446,-90.3248611111111,Reliever
2064,12056.1*A,Rolla Ntl,Missouri,Rolla/Vichy,38.12741666666667,-91.7695,Reliever
2065,12074.*A,Rosecrans Meml,Missouri,St Joseph,39.77194444444444,-94.90970555555556,Reliever
2067,12093.1*A,Salem Meml,Missouri,Salem,37.61522222222222,-91.60444444444444,Reliever
2068,12107.2*A,Sedalia Rgnl,Missouri,Sedalia,38.70741666666667,-93.17591666666667,Reliever
2070,12125.*A,Sikeston Meml Muni,Missouri,Sikeston,36.89888888888889,-89.56175,Reliever
2071,12193.*A,Skyhaven,Missouri,Warrensburg,38.784166666666664,-93.80286111111111,Reliever
2072,12082.5*A,Spirit Of St Louis,Missouri,St Louis,38.66211111111111,-90.65205555555556,Reliever
2073,12138.*A,Springfield-Branson Ntl,Missouri,Springfield,37.245666666666665,-93.38863888888889,Small
2074,11873.6*A,State Technical College Of Missouri,Missouri,Linn,38.471611111111116,-91.81722222222221,Reliever
2075,12061.*A,St Charles County Smartt,Missouri,St Charles,38.92969444444444,-90.42997222222223,Reliever
2077,12077.*A,St Louis Lambert Intl,Missouri,St Louis,38.748697222222226,-90.37002777777776,Medium
2079,12151.01*A,Sullivan Rgnl,Missouri,Sullivan,38.233472222222225,-91.16427777777778,Reliever
2081,12160.1*A,Trenton Muni,Missouri,Trenton,40.08352777777778,-93.59063888888889,Reliever
2083,12203.*A,Warsaw Muni,Missouri,Warsaw,38.34784722222223,-93.34538888888889,Reliever
2084,12029.01*A,Washington County,Missouri,Potosi,37.92919444444444,-90.73148333333333,Reliever
2085,12204.*A,Washington Rgnl,Missouri,Washington,38.587583333333335,-90.99380555555555,Reliever
2086,12223.3*A,West Plains Rgnl,Missouri,West Plains,36.87842222222222,-91.902675,Reliever
2088,51531.*A,Benjamin Taisacan Manglona Intl,N Mariana Islands,Rota Island,14.174355555555556,-145.24112499999998,Non-Hub
2089,51523.2*A,Francisco C Ada/Saipan Intl,N Mariana Islands,Saipan Island,15.120255555555556,-145.72998333333334,Small
2090,51533.*A,Pagan Airstrip,N Mariana Islands,Shomu-Shon,18.124444444444446,-145.7686111111111,Reliever
2091,51533.1*A,Tinian Intl,N Mariana Islands,Tinian Island,14.999230555555554,-145.61935,Non-Hub
2092,11122.5*A,Ackerman Choctaw County,Mississippi,Ackerman,33.30345833333333,-89.22840000000001,Reliever
2093,11143.3*A,Belzoni Muni,Mississippi,Belzoni,33.145180555555555,-90.51528333333333,Reliever
2094,11152.*A,Booneville/Baldwyn,Mississippi,Booneville/Baldwyn,34.591861111111115,-88.64850000000001,Reliever
2095,11154.*A,Brookhaven-Lincoln County,Mississippi,Brookhaven,31.605833333333333,-90.40930555555556,Reliever
2096,11323.*A,Bruce Campbell Fld,Mississippi,Madison,32.43866666666666,-90.1031111111111,Reliever
2097,11395.*A,Calhoun County,Mississippi,Pittsboro,33.93008333333333,-89.34327777777777,Reliever
2098,11299.51*A,C A Moore,Mississippi,Lexington,33.125461111111115,-90.02555555555556,Reliever
2099,11174.11*A,Carthage-Leake County,Mississippi,Carthage,32.761583333333334,-89.5303888888889,Reliever
2100,11179.1*A,Charleston Muni,Mississippi,Charleston,33.99136111111111,-90.07855555555555,Reliever
2101,11413.6*A,Clarke County,Mississippi,Quitman,32.08595555555556,-88.739025,Reliever
2102,11183.*A,Cleveland Muni,Mississippi,Cleveland,33.76252777777778,-90.75794444444445,Reliever
2103,11191.*A,Columbia-Marion County,Mississippi,Columbia,31.297,-89.81283333333333,Reliever
2104,11194.5*A,Columbus-Lowndes County,Mississippi,Columbus,33.465333333333334,-88.38074999999999,Reliever
2105,11201.1*A,Copiah County,Mississippi,Crystal Springs,31.90244444444444,-90.36675,Reliever
2106,11199.5*A,Crosby Muni,Mississippi,Crosby,31.29640277777778,-91.05253888888889,Reliever
2107,11489.1*A,Dean Griffin Meml,Mississippi,Wiggins,30.843,-89.1615,Reliever
2108,11219.1*A,Eupora,Mississippi,Eupora,33.53483333333333,-89.31311111111111,Reliever
2109,11181.*A,Fletcher Fld,Mississippi,Clarksdale,34.29972222222222,-90.51230555555556,Reliever
2110,11444.*A,George M Bryan,Mississippi,Starkville,33.43311111111111,-88.84861111111111,Reliever
2111,11194.51*A,Golden Triangle Rgnl,Mississippi,Columbus/W Point/Starkville,33.448277777777776,-88.59138888888889,Non-Hub
2112,11244.*A,Greenville Mid-Delta,Mississippi,Greenville,33.48288055555556,-90.98561388888889,Reliever
2113,11247.*A,Greenwood-Leflore,Mississippi,Greenwood,33.49330833333333,-90.08667777777778,Reliever
2114,11249.*A,Grenada Muni,Mississippi,Grenada,33.83244444444445,-89.79816666666666,Reliever
2115,11253.*A,Gulfport-Biloxi Intl,Mississippi,Gulfport,30.40726944444444,-89.07009444444444,Non-Hub
2116,11231.1*A,G V Montgomery,Mississippi,Forest,32.35494444444445,-89.48816666666667,Reliever
2117,11358.*A,Hardy-Anders Fld Natchez-Adams County,Mississippi,Natchez,31.613661111111114,-91.29733611111111,Reliever
2118,11255.*A,Hattiesburg Bobby L Chain Muni,Mississippi,Hattiesburg,31.264944444444446,-89.25288888888889,Reliever
2119,11255.1*A,Hattiesburg-Laurel Rgnl,Mississippi,Hattiesburg-Laurel,31.467138888888886,-89.33705555555555,Reliever
2120,11282.*A,Hawkins Fld,Mississippi,Jackson,32.33477777777778,-90.22252777777778,Reliever
2121,11288.*A,Hesler-Noble Fld,Mississippi,Laurel,31.67302777777778,-89.17280555555556,Reliever
2122,11266.3*A,Hollandale Muni,Mississippi,Hollandale,33.182513888888884,-90.83049444444444,Reliever
